Koszalińskie Towarzystwo Budownictwa Społecznego Sp. z o.o.,0.028971288353204727
Autorità di Sistema Portuale del Mare Adriatico Settentrionale — Porti di Venezia e di Chioggia,0.0003216782060917467
"Stadt Amt Creuzburg, über VG Hainich-Werratal",0.0010854839347302914
Hamburger Kunsthalle,9.23162660910748e-05
Gmina Miasta Tarnowa-Urząd Miasta Tarnowa,0.0017264072084799409
ZITHA SENIOR S.A,0.5019015073776245
Railways of Repablik of Nort Macedonija Transport JSC Skopje,8.249365782830864e-05
"Die Republik Österreich (Bund), die Bundesbeschaffung GmbH als zentrale Beschaffungsstelle gemäß § 2 Z 48 BVergG 2006 sowie alle weiteren Auftraggeber, gemäß der den Ausschreibungsunterlagen beiliegenden Drittkundenliste, im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH",0.015233548358082771
Stadt Pforzheim – Zentrale Vergabestelle,0.2809942662715912
Poczta Polska Spółka Akcyjna,0.004294536542147398
Bexley Clinical Commissioning Group---Bromley Clinical Commissioning Group---Greenwich Clinical Commissioning Group---Lambeth Clinical Commissioning Group---Lewisham Clinical Commissioning Group---Southwark Clinical Commissioning Group,0.003991391975432634
Amministrazione Provinciale di Lucca per conto del comune di Porcari,0.008079664781689644
Amélioration du Bien Etre des Handicapés du Centre Arthur Regniers,0.08379196375608444
Trasimeno servizi ambientali TSA SpA,0.025074077770113945
"Gemeinde Abtsgmünd, vertreten durch die Gt-service Dienstleistungsgesellschaft mbH des Gemeindetags Baden-Württemberg",0.0005193965625949204
commune de Tremblay-En-France,0.007203900720924139
Newry Mourne and Down District Council,0.011321545578539371
Renfe Viajeros S. M. E.; S. A. — Gerencia de Área de Control de Gestión y Compras,0.0009008306078612804
Busitalia Veneto SPA,0.02059175632894039
Consejería de Medio Ambiente y Ordenación del Territorio — Dirección General de Infraestructuras y Explotación del Agua,0.0005209252703934908
Gmina Giżycko,0.0027918764390051365
AOK Nordwest – Die Gesundheitskasse---BKK Landesverband Nordwest---Barmer---DAK-Gesundheit---HEK Hanseatische Krankenkasse---IKK Nord---Kaufmännische Krankenkasse - KKH---Knappschaft - Regionaldirektion Nord---Sozialversicherung für Landwirtschaft; Forsten und Gartenbau (SVLFG); als landwirtschaftliche Krankenkasse (LKK)---Techniker Krankenkasse (TK)---Verband der Ersatzkassen e. V. (vdek)---hkk (Handelskrankenkasse),0.0008633150719106197
"Subdirección General de Gestión de ASEPEYO, Mutua Colaboradora con la Seguridad Social, número 151",0.047199223190546036
Gästrike Ekogas AB,0.0007870340486988425
Syndicat inter hospitalier,0.12955859303474426
Regia Națională a Paăurilor - Romsilva R.A.,0.009302140213549137
Miasto Łódź – Zarząd ieleni Miejskiej,0.014514501206576824
ville de Choisy le Roi,0.0014374986058101058
SNGN Romgaz S.A.— Filiala de Înmagazinare Gaze Naturale Depogaz Ploiești S.R.L.---Societatea Națională de Gaze Naturale Romgaz S.A.,0.0077597168274223804
Landkreis Nordwestmecklenburg -Die Landrätin,0.0031698436941951513
Δήμος Φαρσάλων - Δημοτική Επιχείρηση Ύδρευσης Αποχέτευσης Φαρσάλων,0.12156321108341217
Nokian Vuokrakodit Oy,0.0011196807026863098
Ayuntamiento de San Bartolomé de Tirajana,0.0005572354421019554
Zakład Ubezpieczeń Społecznych I Oddział w Łodzi,0.008801720105111599
Kommunalservice Landkreis Börde AöR,0.0011471085017547011
Związek Międzygminny Centrum Zagospodarowania Odpadów - Selekt,0.03040214069187641
Comune di Sanremo,0.007076262962073088
Centrum Kształcenia Zawodowego i Ustawicznego nr 1---Centrum Pieczy Zastępczej i Wspierania Rodziny---Centrum Ratownictwa Gliwice---Dom Dziecka nr 1---Dom Dziecka nr 2---Dom Dziecka nr 3---Dom Pomocy Społecznej „Nasz Dom”---Dom Pomocy Społecznej „Opoka”---Gliwicki Zakład Aktywności Zawodowej---Gliwickie Centrum Organizacji Pozarządowych---Górnośląskie Centrum Edukacyjne---I Liceum Ogólnokształcące Dwujęzyczne---II Liceum Ogólnokształcące---Miasto Gliwice; Wydział Zamówień Publicznych---Miejska Biblioteka Publiczna w Gliwicach---Miejski Zarząd Usług Komunalnych---Młodzieżowy Dom Kultury---Młodzieżowy Ośrodek Socjoterapii---Ośrodek Pomocy Społecznej---Państwowa Szkoła Muzyczna I i II stopnia---Poradnia Psychologiczno-Pedagogiczna---Powiatowy Urząd Pracy---Przedszkole Miejskie nr 18---Przedszkole Miejskie nr 22---Przedszkole Miejskie nr 23---Przedszkole Miejskie z Oddziałami Integracyjnymi nr 21---Straż Miejska---Szkoła Podstawowa nr 11---Szkoła Podstawowa nr 13---Szkoła Podstawowa nr 2---Szkoła Podstawowa nr 28---Szkoła Podstawowa nr 29---Szkoła Podstawowa nr 41---Szkoła Podstawowa nr 6---Szkoła Podstawowa nr 8---Szkoła Podstawowa nr 9---Szkoła Podstawowa z Oddziałami Integracyjnymi nr 21 im. Henryka Sienkiewicza w Gliwicach---Szkoła Podstawowa z Oddziałami Integracyjnymi nr 3---Urząd Miejski w Gliwicach---V Liceum Ogólnokształcące---Zakład Gospodarki Mieszkaniowej---Zarząd Dróg Miejskich---Zespół Przedszkoli Miejskich nr 1---Zespół Przedszkoli Miejskich nr 2---Zespół Przedszkoli Miejskich nr 3---Zespół Przedszkoli Miejskich nr 4---Zespół Szkolno-Przedszkolny nr 1---Zespół Szkolno-Przedszkolny nr 10---Zespół Szkolno-Przedszkolny nr 11---Zespół Szkolno-Przedszkolny nr 12---Zespół Szkolno-Przedszkolny nr 13---Zespół Szkolno-Przedszkolny nr 2---Zespół Szkolno-Przedszkolny nr 3---Zespół Szkolno-Przedszkolny nr 4---Zespół Szkolno-Przedszkolny nr 5---Zespół Szkolno-Przedszkolny nr 6---Zespół Szkolno-Przedszkolny nr 7---Zespół Szkolno-Przedszkolny nr 8---Zespół Szkolno-Przedszkolny nr 9---Zespół Szkół Budowlano-Ceramicznych---Zespół Szkół Ekonomiczno-Technicznych---Zespół Szkół Ogólnokształcących Specjalnych nr 7---Zespół Szkół Ogólnokształcących nr 1---Zespół Szkół Ogólnokształcących nr 12---Zespół Szkół Ogólnokształcących nr 14---Zespół Szkół Ogólnokształcących nr 2---Zespół Szkół Ogólnokształcących nr 4---Zespół Szkół Ogólnokształcących nr 5---Zespół Szkół Ogólnokształcących nr 8---Zespół Szkół Samochodowych---Zespół Szkół Specjalnych---Zespół Szkół Techniczno-Informatycznych---Zespół Szkół Łączności---Środowiskowy Dom Samopomocy---Żłobki Miejskie,0.14465603232383728
"The City of Edinburgh Council, acting as the Administering Authority of the Lothian Pension Fund",0.001690321951173246
TraveKom Telekommunikationsgesellschaft mbH,0.002768009202554822
Gmina Sępólno Krajeńskie,0.0015050829388201237
Land Niederösterreich; vertreten durch das Amt der Niederösterreichischen Landesregierung; Abteilung Gesamtverkehrsangelegenheiten (RU7) und ÖBB-Infrastruktur Aktiengesellschaft---ÖBB Infrastruktur AG,0.0008120070560835302
CCAS---Commune de Comines,0.0028192694298923016
HR Rail - SA de droit public,0.0006791155319660902
